   5.03297134798858982464145554746545143E-0004   1.14302788110074083195969929974294229E-0019
   1.00233253578126081637675008144636143E-0002   2.27637702525419667878935288669107527E-0018
   3.05258855277190306691815189172452741E-0005   6.93267174418088034262376915342132516E-0021
   1.24950638392759060440120752282785309E-0006   2.83772852196622629500731306805874443E-0022
   1.47795151063743158603929217543218312E-0005   3.35654560054008939937398959627791052E-0021
   2.27653107386267338363560456898541141E-0003   5.17018339605128415083045003708019126E-0019
   8.41284096278794409484603192566925240E-0004   1.91062319152205528003208226336552241E-0019
   6.37273214479870627864794533772454132E-0006   1.44729822934576314101850975283443030E-0021
   5.21771714208242739818104834755784901E-0005   1.18498512245275968341305317925344064E-0020
   9.64237267995078999680268124328533639E-0004   2.18985963779677173768066188755657948E-0019
   2.37679379732631778742646524175864127E-0004   5.39788802703401314004343452989588030E-0020
   3.87879341955085613847248009565829396E-0004   8.80904880443750783486372145245583825E-0020
   1.71402611056474211261920672023853174E-0004   3.89268982048376034987980014662602852E-0020
   4.60452355301241928179068308934734261E-0008   1.04572397424468155461869995084431174E-0023
   1.65710827524072154894783063661604854E-0005   3.76342488291709487611056566078097393E-0021
   1.98160200958957740295490621845466442E-0004   4.50037599977864920994138266391281613E-0020
   4.02197953005991555109885029021299425E-0007   9.13423586627849200045681793694689826E-0023
   5.73016965253314401898282470282586304E-0002   1.30136716929658483244750999544678475E-0017
   6.06682275009371023946393050176297204E-0005   1.37782376921830713121295556922014906E-0020
   5.83300588808542132171872936427200948E-0005   1.32472209748839195215335247011433382E-0020
   1.11603500348660267821449445861240657E-0004   2.53460438589494905657584214653319396E-0020
   2.33158529692666083559264106098818174E-0004   5.29521592173738065979822112356534205E-0020
   2.13281109925360636253112213159989554E-0005   4.84378388631652978978558608909784831E-0021
   5.69087771991035896423731761587438566E-0004   1.29244365843492973560834254608683640E-0019
   2.00708139397157191267230899867284037E-0005   4.55824171116113435252875113886233461E-0021
   4.25421678772890324393578592284024187E-0004   9.66166517630648857271101755743712834E-0020
   9.69623405581195263541847835471760393E-0005   2.20209198526450758898711849013587462E-0020
   3.21207832306442573426099162392429830E-0004   7.29488571598813522318393488665001698E-0020
   2.41803198411881868937504252119362210E-0004   5.49154323389050908551608978262094056E-0020
   3.74851341870392504596217561489448895E-0004   8.51317254561997409416130511240687659E-0020
   4.78514531591669239414297369884214447E-0005   1.08674461526535039329011839587885998E-0020
   5.83300588808542133443908866863080205E-0005   1.32472209748839195504224738669518761E-0020
   3.10350678663953487335953347544792168E-0005   7.04831110896759025097052935232790828E-0021
   2.80265438116114872854945832811270097E-0002   6.36505133301942755260245274609826624E-0018
   5.53068446371385417123123509741027549E-0004   1.25606249400209495712480289483306528E-0019
   2.31419814926795531812824837158980791E-0004   5.25572832450585966169424518321844004E-0020
   2.60002132973406568990502278023837192E-0005   5.90485553336274874940450140914730281E-0021
   2.19152541397965687617064824234537414E-0003   4.97712877169605945658219036297802766E-0019
   1.98896372900005856125843759103690026E-0006   4.51709505092600644706173739828778368E-0022
   7.00497088432994258375295201000885225E-0008   1.59088468291955578291660984636786463E-0023
   5.83300588808542133443908866863080205E-0005   1.32472209748839195504224738669518761E-0020
   1.27452106705023546812006719541925621E-0004   2.89453885977494461968938516252389387E-0020
   1.44507652808886858073271150446225567E-0002   3.28188389665670580782376167106369749E-0018
   2.17757360123369713494725985011122409E-0007   4.94544309367823811320603555274066345E-0023
   1.55588274650490164731207335825368421E-0002   3.53353364447313486316920274665821236E-0018
   5.63533232246569109176042299368498292E-0005   1.27982885625222890142883331588280494E-0020
   6.08897600096447246685812101481548293E-0004   1.38285494894326627620180885980235832E-0019
   3.46209126189223888040609792052314860E-0002   7.86268501377339307940649785401941727E-0018
   7.21562542616228175483228700413200804E-0005   1.63872600724799539152857613549631026E-0020
   1.78979888080476488651705768275383730E-0003   4.06477581705356013029737558131506828E-0019
   1.70441105277266083515618851413739876E-0004   3.87085325839179442124739395062032637E-0020
   5.81269647669432076416099248471324133E-0005   1.32010966839557575593683713827176236E-0020
   3.82882945782573724987347867380697137E-0004   8.69557666769489542196580304829287434E-0020
   1.78329374589571641907753925624997846E-0003   4.05000213753651753259364649704430671E-0019
   4.62807210914183090024406876825584728E-0004   1.05107203890758498577670166647900021E-0019
   9.03250058800067771786634951694079075E-0007   2.05135282804058128681771701532772824E-0022
   2.71395470081271037545710490082984268E-0004   6.16360729395588873277405015586277893E-0020
   5.65380642396990014167222894687462435E-0005   1.28402447185135906201775464729001070E-0020
   1.19528837579140174888733630588271036E-0002   2.71459510698627045925155075217330169E-0018
   5.83300588808542135139956774110919214E-0005   1.32472209748839195889410727546965937E-0020
   5.03594342569270093087766186054640058E-0004   1.14370286362015345270470582655290244E-0019
   5.83300588808542134715944797298959461E-0005   1.32472209748839195793114230327604139E-0020
   2.41409053701406445229804241678841764E-0005   5.48259189357656438763615906454342748E-0021
   2.65940015692797479476577861998950365E-0005   6.03970957948567303893755072105102618E-0021
   4.91478679859039629339801459782164646E-0003   1.11618722858412148965777165850486860E-0018
   6.52016830678851808034067996306423376E-0004   1.48078215607310087558116812240568575E-0019
   2.16700309968330869943695501151119726E-0005   4.92143664270938594347539355367649300E-0021
   5.83300588808542132171872936427200948E-0005   1.32472209748839195215335247011433382E-0020
   6.27606232514004002482832788399804499E-0004   1.42534374331933354371198403667388070E-0019
   1.18537904176105324421646642686966777E-0006   2.69209022011788927646559599273963700E-0022
   4.18224414792758079120765772006591018E-0003   9.49820957864605270913943704687408190E-0019
   1.49279966402092580570798573244219107E-0004   3.39026693953991688308829792943987294E-0020
   1.30025911385793597652595393870950135E-0003   2.95299201412885312306116446127918798E-0019
   5.03594342569270092981763191851650117E-0004   1.14370286362015345246396458350449796E-0019
   1.34498391168777208085785007063312600E-0008   3.05456559236217087706545945697511214E-0024
   2.38135402784838853715688562703874535E-0002   5.40824467377522020190551116352895231E-0018
   7.12984200608410629723300483659657999E-0006   1.61924390927723739568807700464642341E-0021
   5.70115007703494969830630606123487863E-0003   1.29477659255797486937242863216466439E-0018
   1.79836153390786312441147529185473704E-0006   4.08422228427206822769889731786217284E-0022
   2.43626215565569078973745206544312965E-0003   5.53294540549679416364938589350199029E-0019
   1.81824113384550033458396435691113372E-0003   4.12937043915462885610362682073526320E-0019
   6.88129175452961142913986759321013869E-0004   1.56279616742888971006951205938727455E-0019
   3.78894436827358103483754485265759547E-0004   8.60499445244637386321797803101492834E-0020
   6.64237605466426553181976664553992529E-0005   1.50853650900903295849557629274327564E-0020
   9.80812353246541567359415075322189769E-0002   2.22750297662009927010844084096463871E-0017
   1.16887698062914340527407161099717414E-0006   2.65461272488648872898901581982176219E-0022
   4.02476981934782536288673893652376556E-0005   9.14057283549984922433326347936453088E-0021
   6.65500354515959758903562198781495145E-0004   1.51140431267937721251807015250357173E-0019
   3.47833984042962000352839712010050044E-0004   7.89958682984255109002178067906377517E-0020
   1.85412035841147668666376969610282534E-0003   4.21085501594955833257828580426289836E-0019
   8.63603976460615113975419871336928626E-0004   1.96131341720920293575767621216746707E-0019
   2.76317605998571788406611701633682498E-0003   6.27539292115383803251763708632055977E-0019
   3.14657224781175548297260506965715571E-0003   7.14611620148412556899243579982807644E-0019
   1.65159575916495745786014647725588695E-0004   3.75090551983323278065655689573569487E-0020
   6.54738124048689861948520223487951976E-0009   1.48696243006894349454870535900024169E-0024
   1.71403253750026738385435175169444971E-0005   3.89270441656624819819146098745164137E-0021
   1.73921058452281130567226589091246784E-0004   3.94988576680368738122985471954986681E-0020
   4.07679399369999618239351172337913673E-0003   9.25872387921588853644474901534113883E-0019
   4.64016185230926515315003040161786587E-0004   1.05381771587656817215713799115860884E-0019
   5.03594342569270092939361994170454066E-0004   1.14370286362015345236766808628513612E-0019
   9.96899065311929602169621032919075661E-0006   2.26403718103858207089057487028286643E-0021
   5.83300588808542132807890901645140547E-0005   1.32472209748839195359779992840476071E-0020
   4.13574690019992260770800717363478302E-0008   9.39261062551789383161919420283045024E-0024
   2.68887722160171008738204561542714780E-0003   6.10665434122876241573034510808811068E-0019
   7.79650394507894023275799771757092947E-0005   1.77064814563242992092219211937796764E-0020
   4.58275263764695898159002797303279127E-0004   1.04077962595830580163370588048062271E-0019
   4.12710886731928517982719065305123259E-0004   9.37299296482054167209790220553557642E-0020
   7.38075587942955904242856495673605834E-0004   1.67622844846072624797994484983139503E-0019
   9.68516068855376291014038747293861126E-0004   2.19957713536001979242969125557590209E-0019
   8.34840262353043847022210130476053923E-0003   1.89598873142074887356405783294039246E-0018
   5.83300588808542131747860959615241196E-0005   1.32472209748839195119038749792071598E-0020
   3.42806364689547307332293467431435317E-0005   7.78540558979215171084183673240201450E-0021
   1.26869634441605201859848041298734673E-0007   2.88131045072943910626772537965103454E-0023
   1.31454989100313608977189449774625634E-0003   2.98544750729610334089464023723710108E-0019
   7.27505463736063189694224700857446512E-0003   1.65222285446900853670501995890562117E-0018
   9.14486961944272386550278744142720596E-0008   2.07687273010834797951791043522343319E-0023
   2.68985880933051649082331446550885717E-0004   6.10888360514503817271756042380613493E-0020
   3.89811627038079476130022221478129510E-0005   8.85293253775102501642138401436303587E-0021
   5.79333854436029725963479975060614674E-0005   1.31571332777521970144643290716985131E-0020
   1.14790626457229767158696075283947865E-0006   2.60698655838903541546428120038504361E-0022
   5.10648064792039651283785521767579296E-0004   1.15972242862202394319775141304182737E-0019
   5.53964244193081293629976988166059579E-0005   1.25809692220609596723774173846907541E-0020
   2.20484983934441295817022460125032888E-0007   5.00738960299931892096655825923848266E-0023
   5.03594342569270093024164389532846075E-0004   1.14370286362015345256026108072385979E-0019
   1.63398423318511024030442781473871476E-0004   3.71090834156250710545142087054898643E-0020
   4.34558407472931385266069537793687410E-0003   9.86916756255341175823222933330302383E-0019
   4.77708449096485274606670908247570021E-0004   1.08491393771374710477558639454126188E-0019
   1.40409629013616457589751294695753820E-0005   3.18881451216119603141481167978514642E-0021
   5.03594342569270093024164389532846075E-0004   1.14370286362015345256026108072385979E-0019
   5.73108200230918151245705060640540203E-0005   1.30157437119765340094433543003705862E-0020
   5.83300588808542131323848982803281444E-0005   1.32472209748839195022742252572709800E-0020
   5.30806193929003475792766952975268261E-0005   1.20550314550130291183083282392793845E-0020
   7.12288033364882219578789301427815662E-0002   1.61766285801697135754076682974755264E-0017
   4.84249006917869870901362853102291992E-0006   1.09976806548616505664793458429078956E-0021
   1.65711217850306523072171316062253757E-0007   3.76343374753677498203498672249012533E-0023
   5.83300588808542134927950785704939367E-0005   1.32472209748839195841262478937285045E-0020
   8.22971235237247619740633620757142346E-0005   1.86903322546437648757797258042491795E-0020
   1.90637893759335738306995752083316785E-0006   4.32953841170437914581124576171267227E-0022
   1.39902471724833886126259630617196678E-0004   3.17729656617857857990996662473449679E-0020
   3.69664878107155598933530320258628756E-0006   8.39538382250181708304938751318825750E-0022
   2.29231879069607545078174393851705529E-0004   5.20603855848274525266046522576116672E-0020
   1.11317452508225407660010922224570452E-0003   2.52810801159954660490297143626814108E-0019
   7.02560577631305197124189399805743708E-0004   1.59557103124729310569516204109408613E-0019
   8.22064206585771354370115924878937952E-0004   1.86697329115140068406383872929878225E-0019
   9.30287035614085201798109797840330706E-0005   2.11275595589952864458170261449980403E-0020
   5.83300588808542133655914855269060110E-0005   1.32472209748839195552372987279199666E-0020
   1.72344898500439405888481143166569260E-0003   3.91408991887481940546879601664028679E-0019
   4.87425516716437045045365853903912398E-0004   1.10698217224996181641469920742841738E-0019
   4.85537406710834885121332426893059827E-0004   1.10269412403794279282062460402208220E-0019
   6.33101298822610529932918737181478962E-0005   1.43782347659209452403169520123029856E-0020
   5.83300588808542132383878924833180854E-0005   1.32472209748839195263483495621114287E-0020
   4.89415239364931232781329530212894947E-0003   1.11150099086750746435172989197929204E-0018
   5.83300588808542131535854971209261290E-0005   1.32472209748839195070890501182390693E-0020
   4.13781375628270697074445657362966165E-0007   9.39730462030844502907690993793593447E-0023
   1.45315059817843463443508268900866939E-0004   3.30022075293549994211066302902794305E-0020
   1.24764608920700795053411177466275949E-0006   2.83350364448199368214126226063323872E-0022
   5.83300588808542134291932820486999768E-0005   1.32472209748839195696817733108242355E-0020
   1.78329374589571641908474745985578174E-0003   4.05000213753651753261001690157159830E-0019
   7.81116528515821504603101692387916725E-0005   1.77397785274304326947475469933686116E-0020
   1.58017863765717637779249803850423778E-0002   3.58871154846485411178594379415143675E-0018
   1.32679026661200776539865126858710525E-0007   3.01324637525842002366930638822170527E-0023
   4.29941461833420743323110538401827405E-0004   9.76431304965028926730640279031929351E-0020
   1.73337545737308712875308930845084663E-0002   3.93663372827466185884892183165618833E-0018
   1.33393047525380423185254905116447315E-0003   3.02946235780660502947728176466002334E-0019
   2.75021063545934364604746061368963218E-0003   6.24594740934921426537618865427812588E-0019
   5.54240042654965340198103635384176239E-0005   1.25872328248057706859733460360464594E-0020
   2.37679379732631778668444428233771178E-0004   5.39788802703401313835824582855704921E-0020
   6.51475331573217414474829259386566228E-0006   1.47955236847341865638813257903077719E-0021
   6.03914203769156777541463752986290273E-0009   1.37153725895294973964857743614731537E-0024
   1.23199878984768909692537013330574210E-0004   2.79796738131852662022116792271148147E-0020
   6.40233333835497066326990643564529336E-0004   1.45402089617798975863435478548856827E-0019
   2.07656220863284110301747226034028525E-0005   4.71603817545287555601530088787877314E-0021
   5.03436817087683774798198937228337577E-0006   1.14334511070445497183281398471254193E-0021
   1.18835055801149760534171122605821318E-0004   2.69883877020601812436030293599060594E-0020
   4.46404759021183398063374973624154080E-0004   1.01382076419169566805465186957260211E-0019
   6.19980298552425569099831249608022871E-0002   1.40802463988155864530110036437406347E-0017
   6.79453389525687494563386549721841290E-0003   1.54309276655556984431243815483599169E-0018
   4.98872235190535680595979558865442728E-0005   1.13297858164385716008373313151089932E-0020
   2.91060272749026079708246614852722599E-0004   6.61021062569492726930916431909063755E-0020
   4.14772354989416158520077927920124897E-0004   9.41981055092212414713283949344918231E-0020
   7.92921025167685432937709333271422923E-0005   1.80078680487592834029737165343062797E-0020
   5.53068446371385416932318120175645693E-0004   1.25606249400209495669146865734593733E-0019
   4.24065962447758851670818221198926739E-0004   9.63087577872511725457139654685885785E-0020
   1.90563605725672267245820794723163804E-0004   4.32785127128893781518526644934669360E-0020
   1.50478930462254854298036082428106054E-0009   3.41749636832955067253682104725674986E-0025
   6.33101298822610530144924725587458868E-0005   1.43782347659209452451317768732710748E-0020
   4.58275263764695897565386029766535439E-0004   1.04077962595830580028555491940955752E-0019
   4.65704481669985754093386153022109197E-0003   1.05765197156367641252610272169114628E-0018
   5.27196215879580915970860985870436100E-0004   1.19730459781376100233223732279623137E-0019
   1.30624779796949813882428114789955225E-0005   2.96659279274913325925216559970694316E-0021
   2.61452113509263219019997450682057104E-0005   5.93778574625179897420456134517325619E-0021
   8.29631313964288242183256159429887058E-0004   1.88415879473346389125847305137666252E-0019
   6.40233333835497065818176271390177751E-0004   1.45402089617798975747879681885622686E-0019
   1.27948013291105236369640226719148084E-0004   2.90580129333796081855364697514704756E-0020
   3.09597089218074727603730082002721474E-0004   7.03119649241236338113685559342542158E-0020
   4.80190202142363791553138236733568018E-0004   1.09055019655432149770073596669017451E-0019
   7.12636029581784669057159403923969817E-0003   1.61845318514370147064152429275132477E-0018
   2.27143127702870718143997220629611189E-0004   5.15860135123892439246251434670298953E-0020
   1.00617008280630251265266528442098672E-0006   2.28509240021139940774585762830315257E-0022
   6.95711818898333919924636028966048975E-0005   1.58001695465624134805645692337893515E-0020
   5.03594342569270093257370976779423888E-0004   1.14370286362015345308989181543034958E-0019
   5.53068446371385416826315125972655752E-0004   1.25606249400209495645072741429753285E-0019
   2.47848770398637433703686349866659870E-0004   5.62884298905054730940339183260203603E-0020
   5.83300588808542129203789098743482683E-0005   1.32472209748839194541259766475900840E-0020
   4.58275263764695898434610582231052946E-0004   1.04077962595830580225963311240647433E-0019
   2.01800059660950246902882499170306552E-0003   4.58304009007408277370983206241946945E-0019
   1.58950044660523293245007562396255893E-0003   3.60988211907456219137089814192675004E-0019
   7.12670813700173686645401680536343908E-0004   1.61853218264714254571700773308855221E-0019
   2.71395470081271036867291327183848712E-0004   6.16360729395588871736661060076489241E-0020
   2.42023306540896569100185906606060835E-0004   5.49654206481811347600730935122552663E-0020
   4.35048406941639015778781700646505887E-0007   9.88029584077580233448935659497071985E-0023
   3.66208325235215702349877728725431820E-0004   8.31688275361126758983931375780137663E-0020
   2.06984033564048038477823559488637270E-0004   4.70077226648528930401416320421991088E-0020
   3.40340046200370716471402016512769088E-0004   7.72939353246284203210592746539781882E-0020
   3.97584215448401440983148868141431544E-0004   9.02945421147104462161305001800692665E-0020
   2.64198570678440232170677442637147041E-0002   6.00015997613635696681850673122694300E-0018
   4.58275263764695898116601599622083123E-0004   1.04077962595830580153740938326126087E-0019
   7.21562542616228176119246665631140403E-0005   1.63872600724799539297302359378673703E-0020
   2.13657310248341928049191062629116070E-0003   4.85232769529765127661949801084081384E-0019
   5.27516385038070959205298948018975548E-0003   1.19803172747439166931402311571058575E-0018
   2.11416539126016280704519853241820190E-0003   4.80143799831959845764899367737511944E-0019
   1.18454078378118887739253883644069925E-0005   2.69018646947777669759042352565322250E-0021
   5.83300588808542129839807063961422281E-0005   1.32472209748839194685704512304943530E-0020
   1.21958901047387115829477678520093841E-0004   2.76978378391288735658565956483433532E-0020
   2.29956204630596557632686413745126059E-0003   5.22248856890323480358022652819536888E-0019
   3.97735237883512755945139335612692903E-0004   9.03288405126285962195983952203076197E-0020
   9.98338031149409372735150313273756666E-0004   2.26730518707014468887371561902913010E-0019
   1.68293834853170550027170126849752127E-0007   3.82208703674451451892521575754615379E-0023
   1.13841478533858545442772541699518493E-0004   2.58543065304624514587051452893516568E-0020
   2.33165874396760735101949406051587147E-0008   5.29538272581747892227114305127429413E-0024
   5.83300588808542129839807063961422281E-0005   1.32472209748839194685704512304943530E-0020
   5.86123914187903110332007246809176848E-0004   1.33113409430478280983657944582634702E-0019
   3.47833984042962001370468456358753449E-0004   7.89958682984255111313294001171060547E-0020
   1.41139523844189948312362636339890382E-0004   3.20539100512991167081945478151041058E-0020
   6.40233333835497066369391841245725387E-0004   1.45402089617798975873065128270793010E-0019
   4.95641251324657516668906186900811860E-0003   1.12564075993429917731161299560473109E-0018
   5.83300588808542133231902878457100358E-0005   1.32472209748839195456076490059837869E-0020
   2.39142901798297134644574519440988150E-0002   5.43112577885094328339273569881228680E-0018
   2.89668723292274720738786952133939186E-0007   6.57860742915312572005738132428832117E-0023
   3.69290707127634067766506904361980384E-0005   8.38688610152705316980258579139148636E-0021
   1.77772814540758467841561262329888507E-0003   4.03736221552395753823493948958372798E-0019
   6.64277988771221604491292622913455041E-0007   1.50862822271078129106334994103064512E-0022
   1.69938099150515626314484128485825981E-0002   3.85942958860535618486506964928138932E-0018
   2.07057639979272121396574552756580668E-0003   4.70244392680305822507159229623667855E-0019
   5.01020159258044749598186279705356135E-0004   1.13785668828484044937036506355144741E-0019
   7.40862478795227116783481067140904335E-0007   1.68255769956406041223624241639137117E-0022
   1.45114301135407846707288362340577964E-0007   3.29566136335167750410603351813353633E-0023
   8.69615457652180344871309443145846905E-0005   1.97496596981397357663096093983670807E-0020
   5.21738775673958060517288994038599186E-0004   1.18491031641782163901248506438250406E-0019
   1.45342332541087358143216127898749324E-0004   3.30084013820328562620609335547172257E-0020
   2.18774505877238131699444764680510064E-0006   4.96854328391237233492631352368872237E-0022
   2.51054957688215703016776238834126860E-0004   5.70165805614770823801359812701459702E-0020
   4.02162425545400265706507988114169820E-0005   9.13342900935059033850744891023399920E-0021
   5.83300588808542131535854971209261290E-0005   1.32472209748839195070890501182390693E-0020
   2.65936886928633147995316505240396672E-0004   6.03963852275941829907429191721035951E-0020
   1.81749634147419808142329623713687313E-0003   4.12767895635616262359643372422403207E-0019
  0.198348610649694955609734335135567190         4.50465493392494177753746678253409668E-0017
   2.37679379732631778599542482001827711E-0004   5.39788802703401313679342774874242015E-0020
   1.66364769481317774736985593836260406E-0002   3.77827642563553410471906942106535450E-0018
   1.38526465975765102961881574850692379E-0005   3.14604637961892136390277604714744605E-0021
   5.53068446371385417165524707422223506E-0004   1.25606249400209495722109939205242712E-0019
   1.35699698897189935682262243754563575E-0004   3.08184824772452080111376192810746680E-0020
   2.07905469786795363060520236870622232E-0006   4.72169881703434544825292636210414022E-0022
   1.44548870993528427617540496769459814E-0006   3.28281999446049126154762670588433593E-0022
   1.10790264931991112926433333671491562E-0004   2.51613516183463498261982184548369144E-0020
   2.50980144340185222704336531626553972E-0003   5.69995898542457552089065867173158138E-0019
   1.06161304696082949568229786999498318E-0006   2.41100778787761382699449228243998729E-0022
   3.87300130859111306961305264596677696E-0004   8.79589445910219934600161453084501296E-0020
   1.23086836061536883314714169371970548E-0003   2.79540008649243992593716682866377646E-0019
   6.48158688463414312863981468174733062E-0004   1.47202000779808781501874328701612157E-0019
   1.06892505578106333294767003881733370E-0002   2.42761394231503574791737770803791194E-0018
   1.91312717008238074151993947856550939E-0004   4.34486418518843879458491855845786071E-0020
   3.92964586123452038878578132076672703E-0004   8.92453874993403346635930358007506771E-0020
   1.85330324774830123600815919926686486E-0002   4.20899929255004500414466146164100555E-0018
   4.70781144513311644989931210018627144E-0008   1.06918147724065331764177196665380538E-0023
   1.23072410728522680155787191934984232E-0005   2.79507247568980766384966905432460754E-0021
   5.03359623462490245725797240470829403E-0008   1.14316979783311365789926275842096464E-0023
   9.96518806784379027125140138113930547E-0005   2.26317358363465421754720731102754631E-0020
   3.71913363134636696440505555435070438E-0005   8.44644870841013015569313899249748344E-0021
   1.78543579117959717167663288033952208E-0004   4.05486689299163164403464541313463053E-0020
   2.95512231831885086693497693406069888E-0004   6.71131816248353258336472487373961701E-0020
   1.74164819107293305963788923786403577E-0004   3.95542176543609857434578565978196195E-0020
   7.93246611457847190861261411145147733E-0004   1.80152623727406383797966664635282598E-0019
   2.29346620970368451451281853772650568E-0003   5.20864443844176042226775827045908741E-0019
   1.13247942521628448408520202438364331E-0004   2.57195097745287061224344757527539316E-0020
   5.74652728853965717244162129281758763E-0006   1.30508211872339096774069945661282390E-0021
   9.79649617375411427077613528024770191E-0004   2.22486231084402872978693009612227087E-0019
   5.82618973826597323774571491564563433E-0004   1.32317409557328019467826010280094459E-0019
   1.35682017822440365879417120047583912E-0003   3.08144669643385705777440123585358862E-0019
   9.25095481513715294579505604636167488E-0004   2.10096552302663494629207330138154696E-0019
  0.401237986205858248572926460224072822         9.11243425562712297254458852153326129E-0017
   1.03673939893053136394394355720817369E-0009   2.35451775199715972384680317090603341E-0025
   1.18835055801149760486469775214475854E-0004   2.69883877020601812327696734227278580E-0020
   5.83300588808542128355765145119563178E-0005   1.32472209748839194348666772037177259E-0020
   1.43635169011661390250931707377839891E-0005   3.26206909468220396904519471082832728E-0021
   4.62807210914183089515592504651233049E-0004   1.05107203890758498462114369984665880E-0019
   2.54434490757811088418755806858906008E-0004   5.77840994398019691606084844935494708E-0020
   1.98714702178406665330627541809331293E-0006   4.51296916413647496776341535772256663E-0022
   3.42806364689547307756305444243395010E-0005   7.78540558979215172047148645433819292E-0021
   7.24872496948553451961017107112386790E-0004   1.64624317717690823808555910347664172E-0019
   3.58093628784780712377909260686643781E-0004   8.13259153380880911300273018035055547E-0020
