Posterior,P_joint,dt
0.00834286,3.24185e-17,3.716
0.000248571,9.65894e-19
6.28571e-05,2.44249e-19
4.78571e-06,1.85962e-20
0.000864286,3.35842e-18
0.000117143,4.55191e-19
0.0018964,7.36901e-18
5.85714e-05,2.27596e-19
6.57143e-05,2.55351e-19
1.21143e-06,4.70735e-21
5.92857e-05,2.30371e-19
0.000701429,2.7256e-18
1.98929e-05,7.72993e-20
0.000194286,7.54952e-19
0.000502857,1.95399e-18
0.00250714,9.74221e-18
0.00302571,1.17573e-17
0.000447143,1.7375e-18
6.14286e-05,2.38698e-19
0.00078,3.03091e-18
1.74286e-05,6.77236e-20
0.000778571,3.02536e-18
0.000640714,2.48968e-18
6.73571e-06,2.61735e-20
0.000495714,1.92624e-18
0.0469843,1.82571e-16
2.75714e-05,1.07137e-19
3.57143e-05,1.38778e-19
0.000241406,9.38052e-19
4e-05,1.55431e-19
7.0625e-05,2.74433e-19
1.25714e-07,4.88498e-22
2.97229e-05,1.15497e-19
2.59821e-05,1.00961e-19
0.000898393,3.49096e-18
0.00201471,7.82874e-18
6.875e-05,2.67147e-19
0.000791429,3.07532e-18
0.00078,3.03091e-18
3.64286e-05,1.41553e-19
3.08571e-06,1.19904e-20
1.35714e-07,5.27356e-22
4.75714e-05,1.84852e-19
0.000125,4.85723e-19
0.000238286,9.25926e-19
0.001284,4.98934e-18
8.30357e-09,3.22659e-23
0.00218821,8.50292e-18
0.00266914,1.03717e-17
0.000114714,4.45755e-19
0.00079,3.06977e-18
0.00674143,2.61957e-17
4.42857e-05,1.72085e-19
1.8e-05,6.99441e-20
0.00338286,1.3145e-17
0.00113786,4.42146e-18
6.14286e-06,2.38698e-20
0.00136,5.28466e-18
0.000139643,5.42622e-19
0.000491429,1.90958e-18
0.000227143,8.82627e-19
0.000174869,6.79501e-19
3.15179e-07,1.22471e-21
0.0746857,2.90212e-16
5.42857e-05,2.10942e-19
5.85714e-05,2.27596e-19
2.28571e-05,8.88178e-20
0.000769286,2.98928e-18
2.54286e-05,9.88098e-20
0.000537143,2.08722e-18
0.000130714,5.07927e-19
0.000442857,1.72085e-18
0.00017,6.60583e-19
3.71429e-05,1.44329e-19
5.85714e-05,2.27596e-19
4.04286e-05,1.57097e-19
0.0530321,2.06071e-16
0.000865714,3.36398e-18
3.64286e-05,1.41553e-19
0.00432071,1.67893e-17
2.40286e-06,9.33698e-21
3.48214e-08,1.35308e-22
5.71429e-05,2.22045e-19
6.45714e-05,2.5091e-19
0.0151719,5.89548e-17
8.42857e-08,3.27516e-22
0.0227981,8.85886e-17
5.57143e-05,2.16493e-19
0.00107893,4.19248e-18
5.85714e-05,2.27596e-19
0.00266643,1.03612e-17
0.000158571,6.16174e-19
7.42857e-05,2.88658e-19
0.000491429,1.90958e-18
0.00187225,7.27517e-18
0.000719286,2.79499e-18
7.28e-07,2.82885e-21
0.000334286,1.29896e-18
9.02857e-05,3.5083e-19
0.0148457,5.76872e-17
6.28571e-05,2.44249e-19
0.000777143,3.01981e-18
6e-05,2.33147e-19
5.00143e-05,1.94345e-19
5.01875e-05,1.95018e-19
0.00620571,2.4114e-17
0.00101643,3.94962e-18
1.51429e-05,5.88418e-20
6.28571e-05,2.44249e-19
0.000882143,3.42781e-18
5.25714e-07,2.04281e-21
0.00160857,6.25056e-18
0.000782857,3.04201e-18
0.0215143,8.35998e-17
4.28036e-06,1.66325e-20
0.00832571,3.23519e-17
2.27734e-06,8.84926e-21
0.00168571,6.55032e-18
0.00185,7.18869e-18
0.00102978,4.00149e-18
0.102962,4.00088e-16
4.33714e-06,1.68532e-20
0.000131714,5.11813e-19
0.000575244,2.23527e-18
0.00274571,1.06692e-17
0.000955714,3.7137e-18
0.00381429,1.48215e-17
0.00234286,9.10383e-18
0.000111429,4.32987e-19
2.00893e-09,7.80626e-24
2.25714e-05,8.77076e-20
0.00104,4.04121e-18
0.000782857,3.04201e-18
1.44e-05,5.59552e-20
6.85714e-05,2.66454e-19
1.10714e-08,4.30211e-23
0.000156071,6.06459e-19
0.000781429,3.03646e-18
0.000643571,2.50078e-18
0.00103571,4.02456e-18
0.00201679,7.83679e-18
0.0108446,4.21396e-17
6.85714e-05,2.66454e-19
4.91429e-05,1.90958e-19
1.11429e-07,4.32987e-22
0.00229357,8.91232e-18
0.00219472,8.52818e-18
2.92857e-08,1.13798e-22
8.05357e-05,3.12944e-19
6.28571e-05,2.44249e-19
0.000374171,1.45395e-18
5.65179e-05,2.19616e-19
9.43786e-08,3.66734e-22
0.000778571,3.02536e-18
0.000176286,6.85008e-19
0.000125714,4.88498e-19
7.79429e-06,3.02869e-20
0.00078,3.03091e-18
6.85714e-05,2.66454e-19
6.42857e-05,2.498e-19
6.14286e-05,2.38698e-19
0.104229,4.05009e-16
2.76786e-06,1.07553e-20
6.42857e-05,2.498e-19
0.000134571,5.22915e-19
2.48571e-06,9.65894e-21
2.14286e-06,8.32667e-21
8.67857e-05,3.3723e-19
0.00165429,6.42819e-18
0.000867143,3.36953e-18
0.00044,1.70974e-18
