0.038284917,1.030957,0.0251,4.2030157
0.007979291,0.95503025,0.043,7.9590532
0.027357709,1.762607333,0.0802,15.5147344
0.054937916,3.919750125,0.1386,30.8469886
0.050511458,8.216613417,0.2443,69.9844129
0.142536708,19.829208291,0.4569,139.7692136
0.207391584,44.959633959,0.8685,263.7503738
0.352631959,61.638607083,1.7031,522.1046762
0.618278208,118.417239833,3.3893,1021.7811609
