Fortran,prod,prod BF,prod BF Fl128,prod D64,prod Fl128,prod MF2,prod MF3,prod MF4,prod MF5
0.10089111328125,0.373908792,0.503297417,0.36440175,0.481162125,0.052151792,0.464103125,0.539495083,0.705056958,1.053423375
0.22623443603515625,0.003469083,0.988471417,0.768989292,0.035172334,0.097799458,0.05953925,0.061167916,0.152725917,0.271803083
0.49817657470703125,0.015901375,1.989404375,1.37739775,0.06606425,0.191838417,0.052224583,0.13519025,0.290875709,0.516857416
1.1055145263671875,0.035981125,4.007110625,3.08322725,0.138787291,0.500710792,0.150930834,0.257054542,0.628529125,1.08596575
2.3926544189453125,0.049891416,9.946093625,8.977452791,0.315266041,0.881041541,0.230875875,0.568304583,1.228948167,2.303368125
5.335441589355469,0.24544975,22.526428666,15.497551792,0.674202,1.819763916,0.486200375,1.112513083,2.748636125,4.438686166
12.299324035644531,0.260560416,38.291399625,37.470226708,1.212721125,3.466241916,0.968043083,2.305759458,5.271306334,9.403996792
23.608123779296875,0.393685042,90.523148583,71.654782583,2.150581917,6.768020042,1.6570225,4.198400833,9.407966875,16.533074166
54.64037322998047,1.323637666,306.687186041,227.742901542,5.531411833,14.244432542,4.435607667,10.320976708,23.663779833,38.84227375
